ext_id,name,kcal,protein,carb,fat,fiber
167818,"Pork, fresh, loin, whole, separable lean and fat, raw",198.0,19.74,0.0,12.58,0.0
167819,"Pork, fresh, loin, whole, separable lean and fat, cooked, braised",239.0,27.23,0.0,13.62,0.0
167820,"Pork, fresh, loin, whole, separable lean and fat, cooked, broiled",242.0,27.32,0.0,13.92,0.0
167821,"Pork, fresh, loin, whole, separable lean and fat, cooked, roasted",248.0,27.09,0.0,14.65,0.0
167822,"Pork, fresh, loin, blade (chops or roasts), bone-in, separable lean and fat, raw",194.0,19.56,0.0,12.27,0.0
167823,"Pork, fresh, loin, blade (chops), bone-in, separable lean and fat, cooked, braised",255.0,26.54,0.0,15.71,0.0
167824,"Pork, fresh, loin, blade (chops), bone-in, separable lean and fat, cooked, broiled",231.0,23.72,0.0,14.35,0.0
167825,"Pork, fresh, loin, blade (roasts), bone-in, separable lean and fat, cooked, roasted",254.0,24.29,0.0,16.71,0.0
167826,"Pork, fresh, loin, center loin (chops), bone-in, separable lean and fat, cooked, braised",242.0,28.21,0.0,13.51,0.0
167827,"Pork, fresh, loin, center loin (chops), bone-in, separable lean and fat, cooked, broiled",209.0,25.61,0.0,11.06,0.0
167828,"Pork, fresh, loin, center loin (roasts), bone-in, separable lean and fat, cooked, roasted",231.0,27.01,0.0,12.8,0.0
167829,"Pork, fresh, loin, center loin (chops), bone-in, separable lean only, raw",127.0,21.99,0.0,3.71,0.0
167830,"Pork, fresh, loin, center rib (chops), bone-in, separable lean and fat, cooked, braised",261.0,26.66,0.0,16.28,0.0
167831,"Pork, fresh, loin, center rib (chops), bone-in, separable lean and fat, cooked, broiled",222.0,24.42,0.0,13.04,0.0
167832,"Pork, fresh, loin, center rib (roasts), bone-in, separable lean and fat, cooked, roasted",248.0,26.99,0.0,14.68,0.0
167833,"Pork, fresh, loin, center rib (chops or roasts), bone-in, separable lean only, raw",136.0,21.79,0.0,4.8,0.0
167834,"Pork, fresh, loin, sirloin (chops), bone-in, separable lean and fat, cooked, braised",234.0,28.81,0.0,12.31,0.0
167835,"Pork, fresh, loin, sirloin (chops), bone-in, separable lean and fat, cooked, broiled",222.0,26.96,0.0,11.82,0.0
167836,"Pork, fresh, loin, sirloin (roasts), bone-in, separable lean and fat, cooked, roasted",230.0,26.64,0.0,12.87,0.0
167837,"Pork, fresh, loin, sirloin (chops or roasts), bone-in, separable lean only, raw",129.0,21.65,0.0,4.02,0.0
167838,"Pork, fresh, loin, sirloin (chops), bone-in, separable lean only, cooked, braised",195.0,31.0,0.0,6.9,0.0
167839,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, raw",155.0,21.55,0.0,6.94,0.0
167840,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, cooked, braised",200.0,29.2,0.0,8.31,0.0
167841,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, cooked, broiled",196.0,26.62,0.0,9.14,0.0
167842,"Pork, fresh, loin, top loin (roasts), boneless, separable lean and fat, cooked, roasted",192.0,26.45,0.0,8.82,0.0
167843,"Pork, fresh, shoulder, whole, separable lean and fat, raw",236.0,17.18,0.0,17.99,0.0
167844,"Pork, fresh, shoulder, whole, separable lean and fat, cooked, roasted",292.0,23.28,0.0,21.39,0.0
167845,"Pork, fresh, shoulder, whole, separable lean only, raw",148.0,19.55,0.0,7.14,0.0
167846,"Pork, fresh, shoulder, whole, separable lean only, cooked, roasted",230.0,25.33,0.0,13.54,0.0
167847,"Pork, fresh, shoulder, arm picnic, separable lean only, cooked, braised",194.0,26.76,0.0,8.87,0.0
167848,"Pork, fresh, shoulder, arm picnic, separable lean only, cooked, roasted",228.0,26.68,0.0,12.62,0.0
167849,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat, raw",186.0,17.42,0.0,12.36,0.0
167850,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat, cooked, braised",267.0,25.07,0.0,17.69,0.0
167851,"Pork, fresh, shoulder, blade, boston (steaks), separable lean and fat, cooked, broiled",259.0,25.58,0.0,16.61,0.0
167852,"Pork, fresh, shoulder, blade, boston (roasts), separable lean only, cooked, roasted",232.0,24.21,0.0,14.3,0.0
167853,"Pork, fresh, spareribs, separable lean and fat, raw",277.0,15.47,0.0,23.4,0.0
167854,"Pork, fresh, spareribs, separable lean and fat, cooked, braised",397.0,29.06,0.0,30.3,0.0
167855,"Pork, fresh, composite of trimmed retail cuts (leg, loin, and shoulder), separable lean only, cooked",201.0,27.51,0.0,9.21,0.0
167856,"Pork, fresh, variety meats and by-products, chitterlings, cooked, simmered",233.0,12.49,0.0,20.32,0.0
167857,"Pork, fresh, variety meats and by-products, ears, frozen, raw",234.0,22.45,0.6,15.1,0.0
167858,"Pork, fresh, variety meats and by-products, ears, frozen, cooked, simmered",166.0,15.95,0.2,10.8,0.0
167859,"Pork, fresh, variety meats and by-products, feet, raw",212.0,23.16,0.0,12.59,0.0
167860,"Pork, fresh, variety meats and by-products, kidneys, cooked, braised",151.0,25.4,0.0,4.7,0.0
167861,"Pork, fresh, variety meats and by-products, leaf fat, raw",857.0,1.76,0.0,94.16,0.0
167862,"Pork, fresh, variety meats and by-products, liver, raw",134.0,21.39,2.47,3.65,0.0
167863,"Pork, fresh, variety meats and by-products, liver, cooked, braised",165.0,26.02,3.76,4.4,0.0
167864,"Pork, fresh, variety meats and by-products, lungs, raw",85.0,14.08,0.0,2.72,0.0
167865,"Pork, fresh, variety meats and by-products, spleen, raw",100.0,17.86,0.0,2.59,0.0
167866,"Pork, fresh, variety meats and by-products, spleen, cooked, braised",149.0,28.2,0.0,3.2,0.0
167867,"Pork, fresh, variety meats and by-products, stomach, raw",159.0,16.85,0.0,10.14,0.0
167868,"Pork, fresh, loin, blade (chops), bone-in, separable lean only, cooked, pan-fried",222.0,26.38,0.0,12.14,0.0
167869,"Canadian bacon, unprepared",110.0,20.31,1.34,2.62,0.0
167870,"Pork, cured, feet, pickled",140.0,11.63,0.01,10.02,0.0
167871,"Pork, cured, ham, boneless, extra lean (approximately 5% fat), roasted",145.0,20.93,1.5,5.53,0.0
167872,"Pork, cured, ham, boneless, regular (approximately 11% fat), roasted",178.0,22.62,0.0,9.02,0.0
167873,"Pork, cured, ham, patties, unheated",315.0,12.78,1.69,28.19,0.0
167874,"Pork, cured, ham, steak, boneless, extra lean, unheated",122.0,19.56,0.0,4.25,0.0
167875,"Pork, cured, ham, whole, separable lean and fat, unheated",246.0,18.49,0.06,18.52,0.0
167876,"Pork, cured, ham, whole, separable lean only, unheated",147.0,22.32,0.05,5.71,0.0
167877,"Pork, cured, separable fat (from ham and arm picnic), unheated",579.0,5.68,0.09,61.41,0.0
167878,"Pork, cured, separable fat (from ham and arm picnic), roasted",591.0,7.64,0.0,61.86,0.0
167879,"Pork, cured, shoulder, arm picnic, separable lean and fat, roasted",280.0,20.43,0.0,21.35,0.0
167880,"Pork, cured, shoulder, arm picnic, separable lean only, roasted",170.0,24.94,0.0,7.04,0.0
167881,"Pork, fresh, variety meats and by-products, tail, cooked, simmered",396.0,17.0,0.0,35.8,0.0
167882,"Pork, fresh, loin, center loin (chops), bone-in, separable lean only, cooked, pan-fried",195.0,29.56,0.0,7.66,0.0
167883,"Pork, fresh, loin, center rib (chops), bone-in, separable lean only, cooked, pan-fried",211.0,28.84,0.0,9.73,0.0
167884,"Pork, fresh, loin, blade (chops), bone-in, separable lean and fat, cooked, pan-fried",256.0,25.02,0.0,16.56,0.0
167885,"Pork, cured, ham, extra lean and regular, canned, unheated",144.0,17.97,0.0,7.46,0.0
167886,"Pork, cured, ham, extra lean and regular, canned, roasted",167.0,20.94,0.49,8.43,0.0
167887,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, cooked, pan-fried",196.0,29.36,0.0,7.86,0.0
167888,"Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder, and spareribs), separable lean and fat, raw",216.0,18.95,0.0,14.95,0.0
167889,"Pork, fresh, loin, center rib (chops or roasts), boneless, separable lean and fat, raw",211.0,19.9,0.0,14.01,0.0
167890,"Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, braised",255.0,26.29,0.0,15.79,0.0
167891,"Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, broiled",260.0,27.63,0.0,15.76,0.0
167892,"Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, pan-fried",273.0,25.82,0.0,18.05,0.0
167893,"Pork, fresh, loin, center rib (chops), boneless, separable lean only, cooked, pan-fried",224.0,27.68,0.0,11.8,0.0
167894,"Pork, fresh, loin, center rib (roasts), boneless, separable lean only, cooked, roasted",214.0,28.81,0.0,10.13,0.0
167895,"Pork, fresh, loin, country-style ribs, separable lean and fat, raw",189.0,19.34,0.0,11.82,0.0
167896,"Pork, fresh, loin, country-style ribs, separable lean and fat, cooked, braised",273.0,26.49,0.0,17.71,0.0
167897,"Pork, fresh, loin, country-style ribs, separable lean and fat, bone-in, cooked, roasted",359.0,21.75,0.0,29.46,0.0
167898,"Pork, fresh, loin, sirloin (chops), boneless, separable lean and fat, cooked, braised",171.0,28.41,0.0,5.47,0.0
167899,"Pork, fresh, loin, sirloin (chops), boneless, separable lean and fat, cooked, broiled",170.0,28.19,0.0,5.53,0.0
167900,"Pork, fresh, loin, sirloin (roasts), boneless, separable lean and fat, cooked, roasted",192.0,29.62,0.0,7.32,0.0
167901,"Pork, fresh, loin, sirloin (chops or roasts), boneless, separable lean only, raw",121.0,22.81,0.0,2.59,0.0
167902,"Pork, fresh, ground, raw",263.0,16.88,0.0,21.19,0.0
167903,"Pork, fresh, ground, cooked",297.0,25.69,0.0,20.77,0.0
167904,"Pork, fresh, loin, tenderloin, separable lean and fat, cooked, broiled",201.0,29.86,0.0,8.11,0.0
167905,"Pork, fresh, loin, tenderloin, separable lean and fat, cooked, roasted",147.0,26.04,0.0,3.96,0.0
167906,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean and fat, cooked",235.0,26.07,0.0,13.66,0.0
167907,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean only, raw",144.0,21.23,0.0,5.88,0.0
167908,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean only, cooked",211.0,29.47,0.0,9.44,0.0
167909,"HORMEL, Cure 81 Ham",106.0,18.43,0.21,3.59,0
167910,"HORMEL ALWAYS TENDER, Pork Tenderloin, Teriyaki-Flavored",119.0,18.2,4.63,3.07,0
167911,HORMEL Canadian Style Bacon,122.0,16.88,1.87,4.94,0
167912,"Pork, fresh, loin, top loin (chops), boneless, separable lean only, with added solution, cooked, pan-broiled",169.0,28.95,0.0,5.0,0.0
167913,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, with added solution, cooked, pan-broiled",190.0,28.35,0.0,7.66,0.0
167914,"Pork, cured, bacon, cooked, baked",548.0,35.73,1.35,43.27,0.0
167915,"Pork, cured, ham -- water added, rump, bone-in, separable lean only, heated, roasted",121.0,21.41,0.87,3.56,0.0
167916,"Pork, cured, ham -- water added, rump, bone-in, separable lean only, unheated",95.0,15.43,0.67,3.48,0.0
167917,"Pork, cured, ham -- water added, shank, bone-in, separable lean only, heated, roasted",128.0,20.92,1.2,4.43,0.0
167918,"Pork, cured, ham -- water added, slice, bone-in, separable lean only, heated, pan-broil",131.0,22.04,1.48,4.3,0.0
167919,"Pork, cured, ham with natural juices, rump, bone-in, separable lean only, heated, roasted",137.0,24.14,0.48,4.25,0.0
167920,"Pork, cured, ham with natural juices, shank, bone-in, separable lean only, heated, roasted",145.0,24.95,0.34,4.97,0.0
167921,"Pillsbury Grands, Buttermilk Biscuits, refrigerated dough",293.0,6.16,42.41,11.34,1.5
167922,"Heinz, Weight Watcher, Chocolate Eclair, frozen",241.0,4.4,40.3,6.9,2.1
167923,"Interstate Brands Corp, Wonder Hamburger Rolls",273.0,8.07,50.84,4.15,2.6
167924,"Nabisco, Nabisco Snackwell's Fat Free Devil's Food Cookie Cakes",305.0,5.0,74.25,1.09,1.6
167925,"Crackers, cheese, sandwich-type with cheese filling",490.0,8.92,58.76,24.41,1.9
167926,"Pancakes, plain, frozen, ready-to-heat, microwave (includes buttermilk)",239.0,5.88,43.33,4.73,2.5
167927,"Toaster Pastries, fruit, frosted (include apples, blueberry, cherry, strawberry)",385.0,4.01,71.83,9.02,1.8
167928,"Toaster pastries, fruit, toasted (include apple, blueberry, cherry, strawberry)",409.0,4.7,72.7,11.03,1.0
167929,"Muffin, blueberry, commercially prepared, low-fat",255.0,4.23,50.05,4.22,4.2
167930,"Pie crust, refrigerated, regular, baked",506.0,3.41,58.52,28.69,1.4
167931,"Pie crust, deep dish, frozen, baked, made with enriched flour",521.0,6.1,52.47,31.84,2.3
167932,"Pie crust, refrigerated, regular, unbaked",445.0,2.97,51.11,25.46,1.8
167933,"Crackers, whole-wheat, reduced fat",416.0,11.34,75.52,7.59,10.9
167934,"Crackers, wheat, reduced fat",444.0,9.34,71.52,13.37,3.4
167935,"Bread, pan dulce, sweet yeast bread",367.0,9.42,56.38,11.58,2.3
167936,"Keikitos (muffins), Latino bakery item",467.0,6.81,53.16,25.24,1.2
167937,"Cake, pound, Bimbo Bakeries USA, Panque Casero, home baked style",418.0,6.62,48.94,21.7,1.0
167938,"Pan Dulce, La Ricura, Salpora de Arroz con Azucar, cookie-like, contains wheat flour and rice flour",445.0,8.81,66.28,16.11,1.2
167939,"Garlic bread, frozen",350.0,8.36,41.72,16.61,2.5
167940,"Cinnamon buns, frosted (includes honey buns)",452.0,4.45,48.6,26.61,1.2
167941,"Crackers, cheese, reduced fat",418.0,10.0,68.19,11.67,3.3
167942,"Crackers, saltines, whole wheat (includes multi-grain)",398.0,7.14,68.25,10.71,6.7
167943,"Bread, potato",266.0,12.5,47.07,3.13,6.3
167944,"Bread, cheese",408.0,10.42,44.83,20.83,2.1
167945,"Focaccia, Italian flatbread, plain",249.0,8.77,35.82,7.89,1.8
167946,"SCHIFF,TIGER'S MILK BAR",387.0,16.8,56.46,14.29,2.3
167947,"Candies, TOBLERONE, milk chocolate with honey and almond nougat",489.0,5.71,61.21,28.57,2.5
167948,"Snacks, corn-based, extruded, onion-flavor",499.0,7.7,65.1,22.6,3.9
167949,"Snacks, corn-based, extruded, puffs or twists, cheese-flavor",567.0,5.46,54.54,36.54,0.8
167950,"Snacks, KRAFT, CORNNUTS, plain",446.0,8.5,71.86,15.64,6.9
167951,"Snacks, crisped rice bar, chocolate chip",404.0,5.1,73.0,13.5,2.2
167952,"Snacks, granola bars, hard, chocolate chip",438.0,7.3,72.1,16.3,4.4
167953,Fruit syrup,341.0,0.0,85.13,0.0,0.1
167954,"Snacks, granola bars, soft, uncoated, plain",443.0,7.4,67.3,17.2,4.6
167955,"Snacks, granola bars, soft, uncoated, peanut butter",426.0,10.5,64.4,15.8,4.3
167956,"Topping, SMUCKER'S MAGIC SHELL",609.0,2.94,50.07,44.1,2.9
167957,"Syrup, fruit flavored",261.0,0.0,65.1,0.02,0.0
167958,"Snacks, oriental mix, rice-based",506.0,17.31,51.62,25.58,13.2
167959,"Snacks, popcorn, air-popped",387.0,12.94,77.78,4.54,14.5
167960,"Snacks, popcorn, cheese-flavor",526.0,9.3,51.6,33.2,9.9
167961,"Snacks, pork skins, plain",544.0,61.3,0.0,31.3,0.0
167962,"Snacks, potato chips, barbecue-flavor",487.0,6.51,55.92,31.06,3.8
167963,"Snacks, potato chips, sour-cream-and-onion-flavor",531.0,8.1,51.5,33.9,5.2
167964,"Snacks, M&M MARS, COMBOS Snacks Cheddar Cheese Pretzel",463.0,9.85,66.5,16.92,3.6
167965,"Snacks, pretzels, hard, whole-wheat including both salted and unsalted",362.0,11.1,81.3,2.6,7.7
167966,"Snacks, rice cracker brown rice, plain",387.0,8.2,81.5,2.8,4.2
167967,"Snacks, rice cakes, brown rice, buckwheat",380.0,9.0,80.1,3.5,3.8
167968,"Snacks, trail mix, tropical",442.0,6.3,65.6,17.1,0
167969,"Snacks, trail mix, regular, with chocolate chips, salted nuts and seeds",484.0,14.2,44.9,31.9,5.0
167970,"Snacks, tortilla chips, taco-flavor",480.0,7.9,63.1,24.2,5.3
167971,"Candies, TOOTSIE ROLL, chocolate-flavor roll",387.0,1.59,87.73,3.31,0.1
167972,"Candies, butterscotch",391.0,0.03,90.4,3.3,0.0
167973,"Candies, carob, unsweetened",540.0,8.15,56.29,31.36,3.8
167974,"Candies, caramels",382.0,4.6,77.0,8.1,0.0
167975,"Candies, CARAMELLO Candy Bar",462.0,6.19,63.81,21.19,1.2
167976,"Candies, semisweet chocolate",480.0,4.2,63.9,30.0,5.9
167977,"Candies, sweet chocolate",507.0,3.9,60.4,34.2,5.5
167978,"Candies, sweet chocolate coated fondant",366.0,2.2,80.4,9.3,2.1
167979,"Candies, HERSHEY'S GOLDEN ALMOND SOLITAIRES",569.0,11.97,46.85,37.13,4.4
167980,"Candies, confectioner's coating, butterscotch",539.0,2.2,67.1,29.05,0.0
167981,"Ice creams, french vanilla, soft-serve",222.0,4.1,22.2,13.0,0.7
167982,"Candies, YORK Peppermint Pattie",384.0,2.19,80.99,7.17,2.0
167983,"Candies, TWIZZLERS NIBS CHERRY BITS",347.0,2.3,79.37,2.64,0.6
167984,"Candies, SYMPHONY Milk Chocolate Bar",531.0,8.51,58.01,30.57,1.7
167985,"Candies, 5TH AVENUE Candy Bar",482.0,8.78,62.68,23.98,3.1
167986,"Candies, fondant, prepared-from-recipe",373.0,0.0,93.18,0.02,0.0
167987,"Candies, fudge, chocolate, prepared-from-recipe",410.0,2.39,76.7,10.41,1.7
167988,"Candies, fudge, chocolate, with nuts, prepared-from-recipe",460.0,4.38,68.15,18.93,2.5
167989,"Candies, gumdrops, starch jelly pieces",396.0,0.0,98.9,0.0,0.1
167990,"Candies, hard",394.0,0.0,98.0,0.2,0.0
167991,"Candies, jellybeans",375.0,0.0,93.55,0.05,0.2
167992,"Candies, KIT KAT Wafer Bar",518.0,6.51,64.59,25.99,1.0
167993,"Candies, KRACKEL Chocolate Bar",523.0,6.62,64.34,26.58,2.2
167994,"Candies, MARS SNACKFOOD US, MARS Almond Bar",467.0,8.1,62.7,23.0,2.0
167995,"Candies, marshmallows",318.0,1.8,81.3,0.2,0.1
167996,"Candies, halavah, plain",469.0,12.49,60.49,21.52,4.5
167997,"Candies, NESTLE, OH HENRY! Bar",462.0,7.7,65.5,23.0,1.9
167998,"Puddings, chocolate, dry mix, instant, prepared with 2% milk",105.0,3.15,18.89,1.92,0.4
167999,"Baking chocolate, mexican, squares",426.0,3.64,77.41,15.59,4.0
168000,Chocolate-flavored hazelnut spread,539.0,5.41,62.36,29.73,5.4
168001,"Candies, milk chocolate coated peanuts",519.0,13.1,49.7,33.5,4.7
168002,"Glutino, Gluten Free Wafers, Lemon Flavored",515.0,0.0,74.39,24.18,0.0
168003,"Glutino, Gluten Free Wafers, Milk Chocolate",541.0,4.06,62.82,30.42,1.6
168004,"Mary's Gone Crackers, Original Crackers, Organic Gluten Free",446.0,12.06,64.29,15.63,16.2
168005,"Pepperidge Farm, Goldfish, Baked Snack Crackers, Cheddar",457.0,11.71,66.2,16.11,0
168006,"Pepperidge Farm, Goldfish, Baked Snack Crackers, Explosive Pizza",458.0,9.56,67.2,16.82,0
168007,"Sage Valley, Gluten Free Vanilla Sandwich Cookies",499.0,3.13,71.88,22.15,1.0
168008,"Schar, Gluten-Free, Classic White Rolls",239.0,3.34,50.47,2.65,5.1
168009,"Schar, Gluten-Free, Wheat-Free, Classic White Bread",240.0,3.81,46.13,4.47,5.1
168010,"Udi's, Gluten Free, Classic French Dinner Rolls",310.0,7.99,55.1,6.4,3.6
168011,"Van's, Gluten Free, Totally Original Waffles",248.0,2.99,40.54,8.22,0
168012,"Van's, The Perfect 10, Crispy Six Whole Grain + Four Seed Baked Crackers, Gluten Free",471.0,7.63,67.57,18.93,0
168013,"Bread, multi-grain (includes whole-grain)",265.0,13.36,43.34,4.23,7.4
168014,"Cookies, animal crackers (includes arrowroot, tea biscuits)",446.0,6.9,74.1,13.8,1.1
168015,"Sweet Potatoes, french fried, crosscut, frozen, unprepared",209.0,1.7,25.52,11.1,3.4
168016,"Sweet Potato puffs, frozen, unprepared",161.0,1.36,30.72,3.58,1.9
168017,"Mouse nuts, roots (Alaska Native)",81.0,3.9,16.1,0.1,0
168018,"Mouse nuts, seedlings (Alaska Native)",104.0,7.3,16.3,1.1,0
168019,Octopus (Alaska Native),56.0,12.3,0.0,0.8,0
168020,"Seal, bearded (Oogruk), meat, dried (Alaska Native)",351.0,82.6,0.0,2.3,0.0
168021,"Fish, pike, northern, liver (Alaska Native)",156.0,16.6,4.3,8.0,0
168022,"Rhubarb, wild, leaves (Alaska Native)",61.0,4.2,9.9,0.5,0
168023,"Fish, salmon, tipnuk, fermented (Alaska Native)",159.0,15.9,0.0,10.6,0
168024,"Fish, salmon, king, chinook, kippered, canned (Alaska Native)",266.0,30.7,0.0,15.9,0
168025,"Seal, ringed, meat (Alaska Native)",142.0,28.4,0.0,3.2,0
168026,"Seal, ringed, liver (Alaska Native)",116.0,18.6,2.9,3.3,0
168027,"Soup, fish, homemade (Alaska Native)",72.0,7.4,5.6,2.2,0
168028,"Sourdock, young leaves (Alaska Native)",42.0,2.3,6.5,0.7,0
168029,"Walrus, meat, raw (Alaska Native)",199.0,19.2,0.0,13.6,0
168030,"Walrus, meat and subcutaneous fat raw (Alaska Native)",282.0,16.3,0.0,24.1,0
168031,"Walrus, liver, raw (Alaska Native)",125.0,21.0,3.5,3.0,0
168032,"Oil, walrus (Alaska Native)",900.0,0.0,0.0,100.0,0
168033,"Fish, whitefish, mixed species, raw (Alaska Native)",131.0,18.9,0.0,6.1,0
168034,"Fish, whitefish, broad, head, eyes, cheeks and soft bones (Alaska Native)",107.0,18.6,0.0,3.6,0
168035,"Willow, leaves in oil (Alaska Native)",592.0,2.6,8.1,61.0,0
168036,"Willow, young leaves, chopped (Alaska Native)",122.0,6.1,20.7,1.6,0
168037,"Corn, white, steamed (Navajo)",386.0,9.72,75.2,5.18,16.6
168038,"Cornmeal, white (Navajo)",398.0,10.99,77.14,5.04,10.4
168039,"Cornmeal, yellow (Navajo)",384.0,9.85,72.9,5.88,9.4
168040,"Squash, Indian, raw (Navajo)",26.0,0.52,5.64,0.2,0
168041,"Tortilla, includes plain and from mutton sandwich (Navajo)",237.0,7.28,49.94,0.95,2.4
168042,"Stew, dumpling with mutton (Navajo)",101.0,8.71,8.03,3.78,0
168043,"Stew, hominy with mutton (Navajo)",83.0,6.71,9.38,2.06,2.0
168044,"Stew, mutton, corn, squash (Navajo)",103.0,8.62,7.27,4.34,1.7
168045,"Fish, salmon, sockeye (red), raw (Alaska Native)",153.0,21.94,0.0,7.28,0.0
168046,"Fish, Salmon, Chum, raw (Alaska Native)",116.0,20.69,0.0,3.67,0.0
